id,title,display_name,authorships,abstract,doi,publication_date,publication_year,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,apc,first_page,last_page,volume,issue,focal_author,csv_collaborators
https://openalex.org/W4408987123,Acid-Sensing Ion Channel 1a Deficiency Drives Endocrine Hypertension in Male Mice,Acid-Sensing Ion Channel 1a Deficiency Drives Endocrine Hypertension in Male Mice,,"ABSTRACT Background Acid-sensing ion channel 1a (ASIC1a) is an H + -gated cation channel that responds to extracellular acidosis in both normal and pathological states, including ischemia, inflammation, and metabolic disturbances. While ASIC1a regulates vascular reactivity, its role in blood pressure regulation remains unclear, particularly concerning sex, aging, and disease. This study aims to investigate whether ASIC1a: 1) contributes to cardiovascular function in a sex-dependent manner; 2) plays a dynamic role in cardiovascular homeostasis with aging; and 3) modulates the development of angiotensin II-induced systemic hypertension. Methods Radiotelemeters were implanted in 6- and 18-month-old male and female wild-type ( Asic1a +/+ ) and ASIC1a knockout ( Asic1a -/- ) mice to monitor mean arterial blood pressure and heart rate under baseline conditions and in response to angiotensin II. Blood gases, electrolytes, hormones, and end-organ injury were also assessed. Results Aged male Asic1a -/- mice develop hypertension driven by aldosterone excess and sympathetic overactivity, which is accompanied by cardiac hypertrophy, aortic fibrosis, and glomerular hypertrophy. Female Asic1a -/- mice remain unaffected. In male Asic1a -/- mice, hyperaldosteronism occurs independent of the renin-angiotensin system and mitigates angiotensin II-induced hypertension. Furthermore, 6-month-old male Asic1a -/- mice exhibit elevated corticosterone, hypokalemia, reduced urine osmolality, increased pulse pressure, and cardiomyocyte hypertrophy that precedes hypertension. Conclusions These findings establish ASIC1a as a novel, sex-specific regulator of cardiovascular function, linking early corticosterone excess in male mice to hyperaldosteronism and implicating ASIC1a deficiency as a potential driver of endocrine-related hypertension. GRAPHICAL ABSTRACT",https://doi.org/10.1101/2025.03.25.645371,2025-03-28,2025,NA,1,,,preprint,TRUE,TRUE,gold,https://www.biorxiv.org/content/biorxiv/early/2025/03/28/2025.03.25.645371.full.pdf,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1101/2025.03.25.645371,https://www.biorxiv.org/content/biorxiv/early/2025/03/28/2025.03.25.645371.full.pdf,NA,acceptedVersion,,57,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Thomas Resta,Laura V. González Bosc; Nikki L. Jernigan
https://openalex.org/W3166499769,Endogenous Endothelin‐1 Contributes to Enhanced Basal Pulmonary Arterial Tone Following Chronic Hypoxia: Role of Mitochondria‐Derived Reactive Oxygen Species,Endogenous Endothelin‐1 Contributes to Enhanced Basal Pulmonary Arterial Tone Following Chronic Hypoxia: Role of Mitochondria‐Derived Reactive Oxygen Species,,"Previous studies from our laboratory demonstrate the importance of mitochondria‐derived reactive oxygen species (mitoROS) in the development of pulmonary hypertension after chronic hypoxia (CH) exposure. Furthermore, we have identified a major role for the endothelium to augment mitoROS‐dependent pulmonary vascular tone following CH. However, the mechanism of this response remains unclear. We hypothesized that the endogenous vasoconstrictor peptide, endothelin‐1 (ET‐1), facilitates mitoROS‐dependent increases in basal tone after CH exposure. To test our hypothesis, we measured basal tone by videomicroscopy in isolated, pressurized, small pulmonary arteries [~150 μm inner diameter (i.d.)] from normoxic and CH (4 wk, 0.5 atm) rats with and without the ET A receptor and ET B receptor inhibitors, BQ123 and BQ788 (10 μM each), respectively. Parallel protocols were conducted in the presence of the mitochondria‐targeted antioxidant, MitoQ (1 μM). All experiments were performed in the presence of the nitric oxide (NO) synthase inhibitor, N ω ‐nitro‐L‐arginine (300 μM), to limit the influence of endogenous NO. Pulmonary arterial tone was calculated as the percent difference in i.d. between Ca 2+ ‐free and Ca 2+ ‐containing conditions. To evaluate the contribution of mitoROS to ET‐1‐mediated vasoconstriction, we further assessed vasoconstrictor responses (percentage of baseline i.d.) to serial concentrations of exogenous ET‐1 (10 ‐11 to 10 ‐7 M) in the presence or absence of MitoQ in endothelium‐disrupted pulmonary arteries from each group. Additional experiments employed confocal microscopy to measure ET‐1 (1 nM)‐induced mitoROS production in primary cultures of pulmonary arterial smooth muscle cells (PASMCs) from control and CH rats using the fluorescent mitochondrial superoxide indicator MitoSOX (10 μM). Antimycin A (10 µM) treatment, which stimulates mitoROS production from complex III of electron transport chain, was used as a positive control. Both MitoQ and the combined administration of ET A and ET B receptor blockers abolished the effect of CH to increase basal tone (P&lt;0.05). Arteries from CH rats also exhibited greater constriction to exogenous ET‐1 (at 1 nM) compared to vessels from normoxic controls, which was prevented by MitoQ (P&lt;0.05). Consistent with these findings, application of ET‐1 significantly increased mitoROS production in PASMCs from CH rats (P&lt;0.05), but not control animals. Application of antimycin A led to mitoROS generation in both control and CH groups (P&lt;0.05). We conclude that endogenous ET‐1 promotes pulmonary arterial constriction through mitoROS signaling in PASMCs following CH. These findings advance our understanding of the mechanistic basis for the vasoconstrictor component of CH‐induced pulmonary hypertension.",https://doi.org/10.1096/fasebj.2021.35.s1.02943,2021-05-01,2021,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,The FASEB Journal,https://openalex.org/S25293849,0892-6638,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1096/fasebj.2021.35.s1.02943,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,35,S1,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W3167696515,Reactive Oxygen Species Mediate Decreased Pulmonary Arterial Smooth Muscle Cell Membrane Cholesterol Following Chronic Hypoxia,Reactive Oxygen Species Mediate Decreased Pulmonary Arterial Smooth Muscle Cell Membrane Cholesterol Following Chronic Hypoxia,,"Pulmonary arterial constriction and remodeling resulting from chronic hypoxia (CH) lead to increased pulmonary vascular resistance and resultant pulmonary hypertension (PH) in patients with chronic obstructive pulmonary diseases, sleep apnea, or in residents at high altitude. Recent studies from our laboratory have demonstrated a novel paradigm of CH‐induced vasoconstriction and PH mediated by an epidermal growth factor receptor‐NADPH oxidase 2‐RhoA Ca 2+ sensitization pathway in pulmonary arterial smooth muscle cells (PASMCs). We have further demonstrated a central role for decreased PASMC membrane cholesterol in this response. However, the mechanism by which CH lowers cholesterol is unknown. Since CH has an effect to both increase reactive oxygen species (ROS) in PASMC and decrease membrane cholesterol, we hypothesized that elevated ROS production during CH diminishes PASMC membrane cholesterol. To test this hypothesis, PASMC were collected from control and CH Sprague Dawley Rats (4 wk, P B = 0.5 atm, N=7‐9/group). After 3 days in cell culture, PASMC were treated with the ROS scavengers Tiron (10 mM), EUK‐134 (EUK) (10 mM), or their respective vehicles for 30 minutes. PASMC membrane cholesterol was quantified with the fluorescent cholesterol marker filipin (50 mg/ml) via confocal microscopy. A two‐way ANOVA was used to make comparisons and if differences were detected, individual groups were compared using the Tukey's multiple comparisons test. A probability of P &lt; 0.05 was considered significant for comparisons. In agreement with our hypothesis, the CH‐dependent reduction in PASMC membrane cholesterol was acutely reversed following treatment with the ROS scavengers Tiron ( Figure 1A ) and EUK ( Figure 1B ). We conclude that ROS mediate CH‐dependent decreases in PASMC membrane cholesterol following CH exposure. These findings may provide a mechanistic basis by which CH links vasoconstrictor stimuli to EGFR signaling and resultant pulmonary hypertension. Future directions will explore the mechanism by which ROS mediate this response, including cholesterol oxidation or dysregulation of membrane cholesterol trafficking.",https://doi.org/10.1096/fasebj.2021.35.s1.03661,2021-05-01,2021,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,The FASEB Journal,https://openalex.org/S25293849,0892-6638,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1096/fasebj.2021.35.s1.03661,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,35,S1,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W3170123230,Induction of Mucosal Tolerance to Collagen Type V Attenuates Hypoxic Pulmonary Hypertension,Induction of Mucosal Tolerance to Collagen Type V Attenuates Hypoxic Pulmonary Hypertension,,"Hypoxic pulmonary hypertension (PH) can be caused by lung disease, injury, and chronic hypoxia (CH) exposure. Hallmarks for PH include recruitment of immune cells to the perivascular region of the lungs, thickening of the pulmonary arterial walls, elevated pulmonary vascular resistance and pressure, and right ventricular remodeling. These signature signs of PH are what lead to right heart failure and ultimately death. We have previously reported that 21 days of CH leads to both an upregulation of collagen type V (Col V) as well as natural T helper 17 (nTh17) cell‐reactivity towards Col V in mouse pulmonary arteries without affecting the number of T regulatory cells (Tregs) in the lungs. However, it is unknown if Treg suppressive capacity and/or peripheral tolerance to autoantigens is affected by CH. Col V‐specific Tregs, e.g. peripheral tolerance, can be induced by nasal instillation of Col V without adjuvant. Using right ventricular systolic pressure (RVSP) and pulmonary arterial wall thickening as indicators of PH, we hypothesized that induction of mucosal tolerance to Col V attenuates hypoxic PH in mice. Our data support this hypothesis, as both RVSP and wall thickening are lower in CH‐exposed Col V‐inoculated vs. vehicle‐inoculated mice (Figure). Future studies will characterize the effect of CH on Treg suppressive activity, nTh17 perivascular infiltration, and nTh17‐mediated Col V reactivity. In conclusion, our study suggests that induction of mucosal tolerance to Col V attenuates chronic hypoxia‐induced PH.",https://doi.org/10.1096/fasebj.2021.35.s1.05112,2021-05-01,2021,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,The FASEB Journal,https://openalex.org/S25293849,0892-6638,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1096/fasebj.2021.35.s1.05112,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,35,S1,Thomas Resta,Laura V. González Bosc
https://openalex.org/W4225394285,Inducible Smooth Muscle‐Specific Knockout of Acid Sensing Ion Channel 1 Protects Against Pulmonary Hypertension,Inducible Smooth Muscle‐Specific Knockout of Acid Sensing Ion Channel 1 Protects Against Pulmonary Hypertension,,"Acid‐sensing ion channel 1 (ASIC1) is a proton‐gated cation channel that conducts both Na + and Ca 2+ . ASIC1 is expressed in multiple cell types including vascular smooth muscle cells (SMCs) and endothelial cells (ECs). Our laboratory has previously shown that ASIC1 contributes to pulmonary arterial constriction and the development of chronic hypoxia (CH)‐induced pulmonary hypertension. However, the contribution of SMC versus EC ASIC1 to CH‐induced pulmonary hypertension is unknown. We tested the hypothesis that SMC expression of ASIC1 contributes to pulmonary hypertension and vascular remodeling by examining the development of CH‐induced pulmonary hypertension (barometric pressure of 380 mmHg for 6 weeks) in inducible SMC‐specific ASIC1 knockout (SMC‐ Asic1 ‐/‐ ) and EC‐specific ASIC1 knockout (EC‐ Asic1 ‐/‐ ) mice. The SMC‐ Asic1 ‐/‐ animals were used to examine the prevention and reversal of pulmonary hypertension by either inducing Asic1 knockout before CH exposure or following the establishment of pulmonary hypertension (3 weeks post‐CH). Pulmonary hypertension was assessed by direct cardiac puncture in anesthetized mice to measure right ventricular systolic pressure. Similar to global ASIC1 knockout ( Asic1 ‐/‐ ) mice, SMC‐ Asic1 ‐/‐ mice were protected from the development of CH‐induced pulmonary hypertension. In contrast, EC‐ Asic1 ‐/‐ mice developed pulmonary hypertension comparable to wildtype Asic1 +/+ mice (Figure 1). Furthermore, CH‐induced pulmonary hypertension was reversed by induction of SMC‐specific ASIC1 knockout following established pulmonary hypertension. CH‐induced vascular remodeling was assessed using smooth muscle α‐actin immunofluorescence to determine the medial thickness of small pulmonary arteries. The degree of arterial muscularization was significantly attenuated and/or reversed in SMC‐ Asic1 ‐/‐ arteries (P&lt;0.05). These findings were additionally supported by decreased CH‐induced proliferation (P&lt;0.05) and migration (P&lt;0.05) of pulmonary arterial SMC from Asic1 ‐/‐ mice, assessed by flow cytometry of BrdU positive cells and transwell migration assay, respectively. Together these data demonstrate that SMC, but not EC, ASIC1 contributes to CH‐induced pulmonary hypertension and vascular remodeling. Furthermore, these studies provide evidence for the therapeutic potential of ASIC1 inhibition to reverse pulmonary hypertension.",https://doi.org/10.1096/fasebj.2022.36.s1.r3935,2022-05-01,2022,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,The FASEB Journal,https://openalex.org/S25293849,0892-6638,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1096/fasebj.2022.36.s1.r3935,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,36,S1,Thomas Resta,Laura V. González Bosc; Nikki L. Jernigan
https://openalex.org/W4225399927,Diminished Pulmonary Arterial Smooth Muscle Cell Membrane Cholesterol Unmasks EGFR‐dependent Vasoconstriction,Diminished Pulmonary Arterial Smooth Muscle Cell Membrane Cholesterol Unmasks EGFR‐dependent Vasoconstriction,,"Introduction Chronic hypoxia (CH) leads to increased pulmonary vascular resistance and resultant pulmonary hypertension (PH) in patients with chronic obstructive pulmonary disease, sleep apnea, or in residents at high altitude. Recent studies from our laboratory have demonstrated that CH augments vasoconstrictor reactivity to a variety of stimuli, including pulmonary arterial smooth muscle cell (PASMC) stretch, membrane depolarization, and stimulation of G protein‐coupled receptors. This effect of CH is mediated by a switch in PASMC signaling from Ca 2+ ‐dependent mechanisms towards a novel epidermal growth factor receptor (EGFR)‐NADPH oxidase 2 (NOX2)‐Rho kinase (ROK) Ca 2+ sensitization pathway. The overall objective of this study is to understand the mechanism by which CH mediates this switch in signaling. We have recently demonstrated that CH decreases membrane cholesterol, a component of lipid membrane domains that can regulate both EGFR and NOX2 activity in other cell types. Therefore, we hypothesized that this EGFR‐NOX2‐ROK signaling pathway is intact in PASMC from control animals but quiescent due to inhibition by membrane cholesterol. Methods We first validated our ability to manipulate membrane cholesterol levels by treating primary cultures of PASMCs from Sprague Dawley rats with either cholesterol (2 mM), epicholesterol (an epimeric form of cholesterol; 2 mM), or MβCD (cholesterol chelator; 10 mM). Membrane cholesterol content was quantified by filipin (50 mg/ml) fluorescence using confocal microscopy. Subsequently, we examined vasoconstrictor responses to increasing concentrations of epidermal growth factor (EGF) (10 ‐10 – 10 ‐6 M) in pressurized, endothelium‐disrupted rat pulmonary arteries (~150 mm diameter). The effect of diminished membrane cholesterol on vasomotor responses was tested by substituting native cholesterol with epicholesterol (2 mM), which lacks the ability participate in protein‐sterol interactions while maintaining normal membrane fluidity. Vessels were additionally treated with the selective NOX2 inhibitor gp91ds‐tat (50 mM), the selective Rho kinase inhibitor fasudil (10 mM), or their respective vehicles. Results Cholesterol supplementation significantly increased PASMC membrane cholesterol as indicated by filipin fluorescence. Conversely, treatment with either MβCD or epicholesterol significantly decreased membrane cholesterol compared to vehicle‐treated cells (Figure 1) . In agreement with our hypothesis, epicholesterol‐dependent substitution of cholesterol revealed concentration‐dependent vasoconstriction to EGF in pulmonary arteries ( Figure 2A ). Treatment with either fasudil (Figure 2A) or gp91ds‐tat (Figure 2B) attenuated this effect. Conclusions The EGFR‐NOX2‐RhoA signaling cascade is present in arteries from normoxic animals but is normally inhibited by membrane cholesterol. The results of this study will allow for improved mechanistic analysis of how cholesterol regulates this pathway that is central to enhanced vasoconstrictor reactivity in PH.",https://doi.org/10.1096/fasebj.2022.36.s1.r2480,2022-05-01,2022,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,The FASEB Journal,https://openalex.org/S25293849,0892-6638,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1096/fasebj.2022.36.s1.r2480,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,36,S1,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W4378649189,Acid-sensing ion channel 1a regulates mitochondrial membrane potential and pulmonary arterial smooth muscle cell apoptosis,Acid-sensing ion channel 1a regulates mitochondrial membrane potential and pulmonary arterial smooth muscle cell apoptosis,,"Acid-sensing ion channel 1a (ASIC1a) is a proton-gated cation channel that contributes to the development of chronic hypoxia (CH)-induced pulmonary hypertension (PH). Our prior studies demonstrate that ASIC1a is expressed in pulmonary arterial smooth muscle cells (PASMCs) and contributes to plasmalemmal membrane potential ( E m ) depolarization and augmented intracellular Ca 2+ signaling leading to enhanced vasoconstrictor reactivity and vascular remodeling. During PH, mitochondrial dysfunction associated with mitochondrial membrane potential (Δψm) hyperpolarization can inhibit opening of the mitochondrial permeability transition pore (mPTP), thereby repressing apoptosis and promoting the hyperproliferative and apoptosis-resistant PASMC phenotype. Recent evidence suggests that ASIC1a is localized to mitochondria and regulates the mPTP. However, it is unknown if mitochondrial-localized ASIC1a (mtASIC1a) contributes to the pathogenesis of PH. Therefore, the overall objective of this study is to determine the functional role of mtASIC1a in the apoptosis-resistant PASMC phenotype associated with PH. We hypothesized that CH causes Δψm hyperpolarization and apoptosis-resistance in PASMCs due to loss of mtASIC1a localization. To test this hypothesis, we housed Asic1a knockout ( Asic1a -/- ) and wild-type ( Asic1a +/+ ) mice in a hypobaric chamber (barometric pressure: ~380 mmHg) for 4 weeks to induce PH. Following CH, we found increased expression of ASIC1a at the plasma membrane and decreased expression in mitochondria, which were associated with PASMC E m depolarization and Δψm hyperpolarization. Using tetramethylrhodamine (TMRE) fluorescence to measure Δψm, we found that TMRE fluorescence was significantly increased (p=0.02) in PASMCs from normoxic Asic1a -/- mice compared to Asic1a +/+ mice, indicating that deletion of Asic1a leads to Δψm hyperpolarization. We utilized a lentiviral vector encoding mitochondrial-targeted human ASIC1a (mtASIC1a LV) to overexpress mtASIC1a in PASMCs (p=0.003) and found that transduction with mtASIC1a LV in PASMCs from Asic1a -/- mice significantly decreased TMRE fluorescence (p=0.004), further supporting the functional role of mtASIC1a to regulate Δψm. To assess apoptosis, we measured levels of active caspase-3 by western blot analysis in intrapulmonary arteries (PAs) from Asic1a +/+ and Asic1a -/- mice following CH. CH decreased levels of active caspase-3 in PAs from Asic1a +/+ (p=0.032), but not Asic1a -/- mice. Under normoxic conditions, active caspase-3 was lower in PAs from Asic1a -/- compared to Asic1a +/+ mice (p=0.044). These data suggest mtASIC1a plays an important role in the regulation of Δψm and that the loss of mtASIC1a contributes to Δψm hyperpolarization and apoptosis resistance in PASMCs following CH. Future studies will examine the contributions of mtASIC1a to the pathogenesis of PH through the regulation of mitochondrial reactive oxygen species, mitochondrial Ca 2+ levels, mPTP sensitivity, and mitochondrial dynamics. NIH R01 HL111084 to N.L. Jernigan and NIH T32 HL007736 to T.C. Resta This is the full abstract presented at the American Physiology Summit 2023 meeting and is only available in HTML format. There are no additional versions or additional content available for this abstract. Physiology was not involved in the peer review process.",https://doi.org/10.1152/physiol.2023.38.s1.5795308,2023-05-01,2023,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,Physiology,https://openalex.org/S88977973,1548-9213,https://openalex.org/P4310320155,American Physiological Society,https://doi.org/10.1152/physiol.2023.38.s1.5795308,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,38,S1,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W4411875183,Acid-sensing ion channel 1a regulates mitochondrial function and pulmonary arterial smooth muscle cell apoptosis,Acid-sensing ion channel 1a regulates mitochondrial function and pulmonary arterial smooth muscle cell apoptosis,,"Pulmonary hypertension (PH) is a complex vascular disease that is characterized by prominent pulmonary arterial remodeling attributed to hyperproliferation, apoptosis resistance, and trans-differentiation of arterial cells. Our laboratory previously demonstrates that the proton-gated, cation channel acid-sensing ion channel 1a (ASIC1a) is required for the development of chronic hypoxia (CH)-induced pulmonary hypertension (PH) in rodents. Importantly, this prominent role involves hypoxia-dependent effects on the cellular localization of ASIC1a. Recent studies suggest that mitochondrial-localized ASIC1a (mtASIC1a) may be important for oxidative stress-induced mitochondrial membrane potential (ΔΨm) depolarization and subsequent apoptosis in cortical neurons. Interestingly, we show that mtASIC1a levels are decreased (p &lt; 0.0001) in transiently cultured PASMC from male Wistar rats following hypobaric CH (4 wks @ 380 mmHg) compared to age-matched, normobaric (630 mmHg; Albuquerque, NM) control rats. Taken together, our study objective is to assess the functional role of mtASIC1a in PASMC, which may be important for our understanding of mitochondrial impairment and apoptosis resistance in PH. We hypothesize that the loss of mtASIC1a results in ΔΨm hyperpolarization and mitochondrial dysfunction leading to apoptosis resistance in PASMC following CH. To test this hypothesis, we first assessed mitochondrial bioenergetic processes in PASMC from control and CH rats. Interestingly, PASMC from CH rats exhibit increased (p &lt; 0.0001) tetramethylrhodamine (TMRE) fluoresence indicating ΔΨm hyperpolarization. Consistent with these findings, the fluorescence of the mitochondrial Ca 2+ indicator, Rhod-2, AM, and the mitochondrial O 2 - indicator, MitoSOX, were also increased (p = 0.0059 and p = 0.0463, respectively) following CH. Using western blot analysis, we show that levels of LC3II/I and mitochondrial Parkin are decreased (p = 0.0004 and p = 0.0310, respectively) in PASMC from CH rats suggesting impaired mitophagy. Additionally, we found that immunofluoresence for cleaved caspase 3 is decreased (p = 0.0344) following CH indicating apoptosis resistance. Similarly, PASMC from global Asic1a knockout ( Asic1a -/- ) mice exhibit ∆Ψm hyperpolarization and apoptosis resistance. To determine the specific role of mtASIC1a in regulating mitochondrial function, we performed lentiviral transduction of mtASIC1a and found that ΔΨm hyperpolarization was prevented in PASMC from Asic1a -/- mice compared to the control vector group. Importantly, PASMC from control rats exhibit increased (p = 0.0060) TMRE fluoresence following in vitro hypoxia (5 d @ 2% O 2 , 5% CO 2 , balanced N 2 ) that tends to decrease following mtASIC1a transduction (p = 0.0640). Future studies will examine the pathophysiological effects of the loss of mtASIC1a in PH as well as the mechanisms regulating the cellular localization of ASIC1a in PASMC. This work was supported by NIH R01 HL111084 (N.L. Jernigan), NIH T32 HL007736 (T.C. Resta), AHA 24PRE1196925 (M.N. Tuineau), and NIH F31 HL170503 (M.N. Tuineau). This abstract was presented at the American Physiology Summit 2025 and is only available in HTML format. There is no downloadable file or PDF version. The Physiology editorial board was not involved in the peer review process.",https://doi.org/10.1152/physiol.2025.40.s1.1310,2025-05-01,2025,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,Physiology,https://openalex.org/S88977973,1548-9213,https://openalex.org/P4310320155,American Physiological Society,https://doi.org/10.1152/physiol.2025.40.s1.1310,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,40,S1,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W4414453987,Mitochondrial acid-sensing ion channel 1a deficiency induces mitochondrial dysfunction in pulmonary arterial smooth muscle cells,Mitochondrial acid-sensing ion channel 1a deficiency induces mitochondrial dysfunction in pulmonary arterial smooth muscle cells,,"Pulmonary hypertension (PH) is a progressive vascular disease driven by pulmonary arterial remodeling, characterized by cellular hyperproliferation, resistance to apoptosis, and phenotypic plasticity. Our laboratory has shown that the proton-gated cation channel, acid-sensing ion channel 1a (ASIC1a), is essential for the development of chronic hypoxia (CH)-induced PH in rodents. Importantly, ASIC1a activation occurs without changes in total ASIC1a levels but reflects a hypoxia-dependent redistribution to the plasma membrane in pulmonary arterial smooth muscle cells (PASMCs). In neurons, mitochondrial-localized ASIC1a (mtASIC1a) contributes to oxidative stress-induced mitochondrial membrane potential (Δψm) depolarization and apoptosis. Although mtASIC1a has not been described in vascular cells, its role in PASMCs may be relevant to mitochondrial dysfunction and apoptosis resistance in PH. We hypothesize that mtASIC1a is a crucial regulator of PASMC mitochondrial homeostasis, and its loss following CH promotes mitochondrial dysfunction and apoptosis resistance. Consistent with this, mtASIC1a localization was decreased in PASMCs and intrapulmonary arteries from CH rats compared to controls. Functionally, PASMCs from CH rats or Asic1a knockout mice exhibited Δψm hyperpolarization, elevated mitochondrial Ca 2+ ; and superoxide, impaired mitophagy, and reduced cleaved caspase-3. Transmission electron microscopy revealed mitochondrial morphological changes, including increased size and circularity, decreased aspect ratio, and reduced mitochondrial number per cell, while fusion/fission proteins remained largely unchanged. Lentiviral restoration of mtASIC1a prevented Δψm hyperpolarization and restored caspase-3 cleavage. These findings identify mtASIC1a as a novel regulator of mitochondrial function in PASMCs, where its loss following CH promotes Δψm hyperpolarization, impaired mitophagy, and resistance to apoptosis.",https://doi.org/10.1101/2025.09.19.677483,2025-09-21,2025,NA,0,,,preprint,FALSE,TRUE,green,https://pmc.ncbi.nlm.nih.gov/articles/PMC12458356/,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1101/2025.09.19.677483,NA,NA,acceptedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Thomas Resta,Nikki L. Jernigan
https://openalex.org/W4416247793,Acid‐sensing ion channel 1a deficiency drives endocrine hypertension in male mice,Acid‐sensing ion channel 1a deficiency drives endocrine hypertension in male mice,,"Abstract Acid‐sensing ion channel 1a (ASIC1a) is a proton‐gated cation channel activated by extracellular acidosis, a condition often associated with ischaemia, inflammation and metabolic stress. Our laboratory has previously demonstrated that ASIC1a contributes to systemic endothelium‐dependent vasodilatation; however, the role of ASIC1a in blood pressure regulation remains unclear. The objective of this study was to investigate the role of ASIC1a in blood pressure regulation using a model of angiotensin II‐induced hypertension. We further determined the effects of age and sex, as these are non‐modifiable risk factors for hypertension. Radiotelemeters were implanted in 6‐ and 18‐month‐old male and female wild‐type ( Asic1a +/+ ) and ASIC1a knockout ( Asic1a −/− ) mice to continuously measure blood pressure and heart rate under baseline conditions and following angiotensin II. Blood gases, electrolytes, hormones and indices of end‐organ injury were also assessed. Deletion of ASIC1 did not significantly alter blood pressure in 6‐month‐old male or female mice. However, aged male Asic1a −/− mice develop hypertension, whereas female Asic1a −/− mice remain unaffected. This hypertension was associated with aldosterone excess, increased sympathetic activity, and evidence of aortic fibrosis, left ventricular hypertrophy and renal injury. Importantly, hyperaldosteronism occurred independently of the renin–angiotensin system and was associated with blunting of angiotensin II‐induced hypertension. Prior to the onset of hypertension, 6‐month‐old male Asic1a −/− mice exhibit elevated corticosterone, hypokalaemia, reduced urine osmolality, increased pulse pressure and cardiomyocyte hypertrophy. Together, these findings identify ASIC1a as a novel, sex‐specific regulator of cardiovascular function, suggesting that ASIC1a deficiency may be a potential driver of endocrine‐related hypertension. image Key points Extracellular acidosis, which occurs during pathological conditions such as ischaemia, inflammation and metabolic stress, contributes to the pathogenesis of cardiometabolic disease. Acid‐sensing ion channels (ASICs) are key sensors of acidosis and important mediators of endothelium‐dependent vasodilatation; however, the role of ASIC1a in blood pressure regulation remains poorly understood. Here we report that ASIC1a deficiency causes hypertension in aged male mice that is driven by an excess of aldosterone and increased sympathetic activity, while female mice remain unaffected. Hyperaldosteronism occurs independently of angiotensin II but is associated with elevated corticosterone that precedes the development of hypertension. We further show that male, but not female, ASIC1a knockout mice have a reduced sensitivity to angiotensin II‐induced hypertension. These findings identify ASIC1a as a novel, sex‐specific regulator of cardiovascular function, suggesting that ASIC1a deficiency contributes to endocrine‐related hypertension.",https://doi.org/10.1113/jp289258,2025-11-15,2025,NA,0,,,article,TRUE,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1113/JP289258,FALSE,The Journal of Physiology,https://openalex.org/S2090548,0022-3751,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1113/jp289258,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1113/JP289258,cc-by-nc-nd,publishedVersion,,66,,,,,FALSE,FALSE,en,,172,192,604,1,Thomas Resta,Laura V. González Bosc; Nikki L. Jernigan
